timestamp,gravity,angle,temperature,temp_units,battery,interval,name,ID,RSSI,token
2025-02-11 17:18:25,23.78,70.71,20.75,C,4.10,10,SpinHydro,6548473,-64,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:18:36,23.79,70.73,20.75,C,4.10,10,SpinHydro,6548473,-61,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:18:48,23.80,70.74,20.75,C,4.10,10,SpinHydro,6548473,-61,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:18:59,23.80,70.74,20.75,C,4.10,10,SpinHydro,6548473,-61,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:22:08,23.39,69.95,20.50,C,4.10,10,SpinHydro,6548473,-63,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:22:25,23.39,69.95,20.50,C,4.10,10,SpinHydro,6548473,-71,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:22:36,23.39,69.94,20.62,C,4.10,10,SpinHydro,6548473,-61,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:22:49,23.40,69.97,20.69,C,4.10,10,SpinHydro,6548473,-65,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:23:00,23.39,69.96,20.69,C,4.10,10,SpinHydro,6548473,-72,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:23:11,23.40,69.96,20.69,C,4.10,10,SpinHydro,6548473,-68,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:23:22,23.40,69.97,20.69,C,4.10,10,SpinHydro,6548473,-61,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:23:34,23.40,69.98,20.69,C,4.10,10,SpinHydro,6548473,-64,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:23:45,23.39,69.95,20.69,C,4.10,10,SpinHydro,6548473,-65,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:23:58,23.40,69.97,20.69,C,4.10,10,SpinHydro,6548473,-71,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:24:15,23.39,69.95,20.69,C,4.10,10,SpinHydro,6548473,-68,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:24:26,23.40,69.97,20.81,C,4.10,10,SpinHydro,6548473,-64,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:24:37,23.40,69.97,20.88,C,4.10,10,SpinHydro,6548473,-61,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:24:48,23.41,69.98,20.88,C,4.10,10,SpinHydro,6548473,-64,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:24:59,23.41,69.99,20.81,C,4.10,10,SpinHydro,6548473,-66,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:25:10,23.41,69.99,20.81,C,4.10,10,SpinHydro,6548473,-66,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:25:22,23.40,69.96,20.81,C,4.10,10,SpinHydro,6548473,-83,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:25:33,23.40,69.97,20.81,C,4.10,10,SpinHydro,6548473,-70,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:25:44,23.40,69.97,20.81,C,4.10,10,SpinHydro,6548473,-71,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:25:55,23.41,69.99,20.75,C,4.10,10,SpinHydro,6548473,-67,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:26:06,23.41,69.99,20.75,C,4.10,10,SpinHydro,6548473,-67,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:26:17,23.40,69.97,20.75,C,4.10,10,SpinHydro,6548473,-62,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:26:28,23.40,69.97,20.69,C,4.10,10,SpinHydro,6548473,-61,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:26:42,23.42,70.01,20.69,C,4.10,10,SpinHydro,6548473,-63,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:26:53,23.41,69.99,20.69,C,4.10,10,SpinHydro,6548473,-62,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:27:04,23.41,69.98,20.75,C,4.10,10,SpinHydro,6548473,-65,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:27:15,23.41,69.99,20.75,C,4.10,10,SpinHydro,6548473,-63,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:27:26,23.41,69.98,20.69,C,4.10,10,SpinHydro,6548473,-62,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:27:37,23.40,69.96,20.69,C,4.10,10,SpinHydro,6548473,-63,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:27:49,23.39,69.95,20.69,C,4.10,10,SpinHydro,6548473,-62,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:28:00,23.40,69.96,20.62,C,4.10,10,SpinHydro,6548473,-63,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:28:11,23.39,69.95,20.62,C,4.10,10,SpinHydro,6548473,-63,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:28:22,23.40,69.96,20.62,C,4.10,10,SpinHydro,6548473,-62,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:28:33,23.39,69.95,20.62,C,4.10,10,SpinHydro,6548473,-62,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:28:44,23.38,69.93,20.62,C,4.10,10,SpinHydro,6548473,-63,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:28:55,23.39,69.94,20.56,C,4.10,10,SpinHydro,6548473,-62,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:29:09,23.38,69.94,20.62,C,4.10,10,SpinHydro,6548473,-66,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:29:20,23.38,69.93,20.62,C,4.10,10,SpinHydro,6548473,-68,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:29:34,23.40,69.97,20.62,C,4.10,10,SpinHydro,6548473,-61,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:29:45,23.40,69.97,20.69,C,4.10,10,SpinHydro,6548473,-61,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:33:05,23.08,69.34,20.50,C,4.10,10,SpinHydro,6548473,-68,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:33:16,23.01,69.20,20.50,C,4.10,10,SpinHydro,6548473,-74,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:33:27,23.09,69.37,20.50,C,4.10,10,SpinHydro,6548473,-71,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:33:38,23.10,69.38,20.50,C,4.10,10,SpinHydro,6548473,-71,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:33:54,23.09,69.36,20.50,C,4.10,10,SpinHydro,6548473,-69,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:34:28,23.09,69.36,20.81,C,4.10,10,SpinHydro,6548473,-71,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:34:39,23.10,69.38,20.94,C,4.10,10,SpinHydro,6548473,-66,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:34:52,23.10,69.38,20.94,C,4.10,10,SpinHydro,6548473,-74,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:35:03,23.10,69.38,21.00,C,4.10,10,SpinHydro,6548473,-73,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:35:14,23.10,69.39,21.06,C,4.10,10,SpinHydro,6548473,-77,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:35:26,23.10,69.38,21.00,C,4.10,10,SpinHydro,6548473,-71,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:35:37,23.10,69.38,21.00,C,4.10,10,SpinHydro,6548473,-70,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:35:48,23.10,69.38,20.94,C,4.10,10,SpinHydro,6548473,-71,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:35:59,23.09,69.37,20.94,C,4.10,10,SpinHydro,6548473,-72,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:36:10,23.09,69.37,20.94,C,4.10,10,SpinHydro,6548473,-74,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:36:21,23.10,69.38,20.88,C,4.10,10,SpinHydro,6548473,-68,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:36:32,23.10,69.39,20.88,C,4.10,10,SpinHydro,6548473,-68,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:36:46,23.10,69.38,20.88,C,4.10,10,SpinHydro,6548473,-71,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:36:57,23.11,69.40,20.88,C,4.10,10,SpinHydro,6548473,-74,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:37:08,23.09,69.37,20.88,C,4.10,10,SpinHydro,6548473,-70,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:37:19,23.10,69.38,20.88,C,4.10,10,SpinHydro,6548473,-75,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:37:30,23.10,69.38,20.88,C,4.10,10,SpinHydro,6548473,-71,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:37:41,23.11,69.39,20.81,C,4.10,10,SpinHydro,6548473,-70,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:37:58,23.09,69.36,20.81,C,4.10,10,SpinHydro,6548473,-74,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:38:09,23.10,69.39,20.88,C,4.10,10,SpinHydro,6548473,-66,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:38:20,23.10,69.38,20.94,C,4.10,10,SpinHydro,6548473,-68,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:38:34,23.10,69.38,20.94,C,4.10,10,SpinHydro,6548473,-71,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:38:47,23.11,69.39,20.94,C,4.10,10,SpinHydro,6548473,-72,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:38:58,23.11,69.40,21.00,C,4.10,10,SpinHydro,6548473,-70,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:39:09,23.10,69.39,21.00,C,4.10,10,SpinHydro,6548473,-73,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:39:23,23.10,69.39,21.00,C,4.10,10,SpinHydro,6548473,-76,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:39:34,23.11,69.40,21.00,C,4.10,10,SpinHydro,6548473,-74,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:40:06,23.10,69.39,21.25,C,4.10,10,SpinHydro,6548473,-69,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:40:17,23.11,69.40,21.25,C,4.10,10,SpinHydro,6548473,-68,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:40:28,23.11,69.40,21.25,C,4.10,10,SpinHydro,6548473,-71,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:40:44,23.11,69.40,21.25,C,4.10,10,SpinHydro,6548473,-72,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:40:56,23.10,69.39,21.31,C,4.10,10,SpinHydro,6548473,-69,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:41:07,23.10,69.39,21.31,C,4.10,10,SpinHydro,6548473,-69,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:41:18,23.11,69.39,21.31,C,4.10,10,SpinHydro,6548473,-69,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:41:29,23.12,69.42,21.25,C,4.10,10,SpinHydro,6548473,-70,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:41:45,23.12,69.42,21.25,C,4.10,10,SpinHydro,6548473,-71,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:41:57,23.11,69.40,21.31,C,4.10,10,SpinHydro,6548473,-70,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:42:08,23.12,69.43,21.31,C,4.10,10,SpinHydro,6548473,-70,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:42:19,23.12,69.42,21.31,C,4.10,10,SpinHydro,6548473,-69,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:42:30,23.12,69.43,21.25,C,4.10,10,SpinHydro,6548473,-71,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:42:41,23.12,69.42,21.25,C,4.10,10,SpinHydro,6548473,-70,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:42:52,23.12,69.43,21.19,C,4.10,10,SpinHydro,6548473,-69,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:43:03,23.12,69.42,21.12,C,4.10,10,SpinHydro,6548473,-69,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:43:14,23.12,69.43,21.12,C,4.10,10,SpinHydro,6548473,-69,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:43:28,23.12,69.41,21.12,C,4.10,10,SpinHydro,6548473,-72,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:43:44,23.12,69.42,21.12,C,4.10,10,SpinHydro,6548473,-72,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:43:56,23.11,69.39,21.25,C,4.10,10,SpinHydro,6548473,-69,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:44:07,23.11,69.41,21.19,C,4.10,10,SpinHydro,6548473,-69,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:44:18,23.12,69.41,21.19,C,4.10,10,SpinHydro,6548473,-70,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:44:29,23.12,69.42,21.19,C,4.10,10,SpinHydro,6548473,-69,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:44:40,23.12,69.43,21.19,C,4.10,10,SpinHydro,6548473,-70,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:44:51,23.13,69.44,21.12,C,4.10,10,SpinHydro,6548473,-70,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:45:08,23.12,69.42,21.12,C,4.10,10,SpinHydro,6548473,-68,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:45:21,23.12,69.41,21.19,C,4.10,10,SpinHydro,6548473,-70,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:45:34,23.12,69.42,21.25,C,4.10,10,SpinHydro,6548473,-70,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:45:51,23.12,69.41,21.31,C,4.10,10,SpinHydro,6548473,-71,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:46:02,23.12,69.43,21.44,C,4.10,10,SpinHydro,6548473,-71,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:46:13,23.13,69.44,21.44,C,4.10,10,SpinHydro,6548473,-69,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:46:24,23.13,69.44,21.44,C,4.10,10,SpinHydro,6548473,-69,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:46:35,23.12,69.42,21.44,C,4.10,10,SpinHydro,6548473,-69,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:46:46,23.12,69.42,21.31,C,4.10,10,SpinHydro,6548473,-70,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:47:00,23.12,69.42,21.31,C,4.10,10,SpinHydro,6548473,-71,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:47:11,23.12,69.42,21.31,C,4.10,10,SpinHydro,6548473,-70,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:47:25,23.12,69.43,21.31,C,4.10,10,SpinHydro,6548473,-72,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:47:36,23.12,69.43,21.31,C,4.10,10,SpinHydro,6548473,-69,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:47:47,23.12,69.42,21.38,C,4.10,10,SpinHydro,6548473,-68,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:48:38,23.12,69.43,21.69,C,4.10,10,SpinHydro,6548473,-69,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:48:49,23.10,69.39,21.75,C,4.10,10,SpinHydro,6548473,-69,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:49:03,23.14,69.46,21.75,C,4.10,10,SpinHydro,6548473,-74,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:49:14,23.14,69.46,21.75,C,4.10,10,SpinHydro,6548473,-71,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:49:25,23.14,69.46,21.75,C,4.10,10,SpinHydro,6548473,-70,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:49:39,23.14,69.45,21.69,C,4.10,10,SpinHydro,6548473,-70,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:49:54,23.14,69.46,21.69,C,4.10,10,SpinHydro,6548473,-69,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:50:05,23.14,69.45,21.75,C,4.10,10,SpinHydro,6548473,-70,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:50:22,23.14,69.46,21.75,C,4.10,10,SpinHydro,6548473,-71,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:50:33,23.13,69.45,21.81,C,4.10,10,SpinHydro,6548473,-70,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:50:46,23.15,69.48,21.81,C,4.10,10,SpinHydro,6548473,-73,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:50:57,23.14,69.46,21.81,C,4.10,10,SpinHydro,6548473,-69,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:51:08,23.14,69.47,21.75,C,4.10,10,SpinHydro,6548473,-70,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:51:19,23.14,69.46,21.75,C,4.10,10,SpinHydro,6548473,-71,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:51:31,23.14,69.47,21.69,C,4.10,10,SpinHydro,6548473,-70,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:51:42,23.14,69.46,21.62,C,4.10,10,SpinHydro,6548473,-69,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:51:53,23.13,69.45,21.56,C,4.10,10,SpinHydro,6548473,-70,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:52:09,23.14,69.46,21.56,C,4.10,10,SpinHydro,6548473,-72,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:52:20,23.14,69.47,21.56,C,4.10,10,SpinHydro,6548473,-70,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:52:32,23.13,69.44,21.62,C,4.10,10,SpinHydro,6548473,-69,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:52:43,23.14,69.47,21.56,C,4.10,10,SpinHydro,6548473,-70,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:52:54,23.14,69.45,21.56,C,4.10,10,SpinHydro,6548473,-69,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:53:05,23.13,69.44,21.50,C,4.10,10,SpinHydro,6548473,-70,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:53:16,23.15,69.47,21.44,C,4.10,10,SpinHydro,6548473,-69,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:53:27,23.14,69.46,21.44,C,4.10,10,SpinHydro,6548473,-68,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:53:38,23.14,69.46,21.38,C,4.10,10,SpinHydro,6548473,-70,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:53:49,23.13,69.45,21.31,C,4.10,10,SpinHydro,6548473,-70,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:54:01,23.14,69.46,21.31,C,4.10,10,SpinHydro,6548473,-71,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:54:17,23.13,69.44,21.25,C,4.10,10,SpinHydro,6548473,-70,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:54:31,23.13,69.44,21.31,C,4.10,10,SpinHydro,6548473,-71,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:54:42,23.14,69.45,21.38,C,4.10,10,SpinHydro,6548473,-71,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:54:53,10.10,44.46,21.38,C,4.10,10,SpinHydro,6548473,-52,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:55:04,21.82,66.89,21.38,C,4.10,10,SpinHydro,6548473,-61,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:55:15,21.52,66.31,21.38,C,4.10,10,SpinHydro,6548473,-55,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:55:26,20.35,64.06,21.25,C,4.10,10,SpinHydro,6548473,-56,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:55:37,19.87,63.12,21.12,C,4.10,10,SpinHydro,6548473,-58,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:55:51,19.89,63.15,21.06,C,4.10,10,SpinHydro,6548473,-67,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:56:02,19.89,63.16,21.00,C,4.10,10,SpinHydro,6548473,-64,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:56:13,19.87,63.12,20.94,C,4.10,10,SpinHydro,6548473,-62,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:56:24,19.86,63.11,20.81,C,4.10,10,SpinHydro,6548473,-65,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:56:35,19.87,63.12,20.75,C,4.10,10,SpinHydro,6548473,-64,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:56:46,19.86,63.10,20.69,C,4.10,10,SpinHydro,6548473,-64,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:56:58,19.85,63.09,20.62,C,4.10,10,SpinHydro,6548473,-64,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:57:09,19.85,63.09,20.50,C,4.10,10,SpinHydro,6548473,-64,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:57:20,19.85,63.08,20.44,C,4.10,10,SpinHydro,6548473,-64,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:57:31,19.85,63.08,20.38,C,4.10,10,SpinHydro,6548473,-65,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:57:42,19.84,63.07,20.31,C,4.10,10,SpinHydro,6548473,-64,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:57:53,19.84,63.06,20.25,C,4.10,10,SpinHydro,6548473,-64,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:58:04,19.83,63.04,20.19,C,4.10,10,SpinHydro,6548473,-64,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:58:15,19.84,63.06,20.12,C,4.10,10,SpinHydro,6548473,-64,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:58:27,18.79,61.05,20.12,C,4.10,10,SpinHydro,6548473,-52,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:58:38,5.29,35.42,20.06,C,4.10,10,SpinHydro,6548473,-49,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:58:49,11.70,47.50,20.06,C,4.10,10,SpinHydro,6548473,-39,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:59:00,10.73,45.65,20.06,C,4.10,10,SpinHydro,6548473,-54,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:59:12,16.34,56.34,20.12,C,4.10,10,SpinHydro,6548473,-54,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:59:23,9.16,42.69,20.25,C,4.10,10,SpinHydro,6548473,-58,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:59:30,10.13,44.52,20.25,C,4.10,10,SpinHydro,6548473,-56,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:59:41,-2.72,20.59,20.44,C,4.10,10,SpinHydro,6548473,-49,8hyLBUGgsPvEzoDyJpzu
2025-02-11 17:59:52,32.40,87.67,20.56,C,4.10,10,SpinHydro,6548473,-47,8hyLBUGgsPvEzoDyJpzu
2025-02-11 18:00:03,32.41,87.70,20.69,C,4.10,10,SpinHydro,6548473,-48,8hyLBUGgsPvEzoDyJpzu
2025-02-11 18:01:56,1.26,88.18,25.06,C,4.09,1,SpinHydro,6548473,-49,
2025-02-11 18:01:59,1.26,88.20,25.19,C,4.09,1800,SpinHydro,6548473,-46,
